x1,x2,x3,x4,x5,x6,t
-3687.0774564971903,-7711.348018871024,2577.7917402489516,1217.1715078801687,-89.69149100335231,3950.497496228053,1590037.9978433512
-3774.7546487984264,-7544.253891151814,2493.889074390319,1249.5910316780967,-108.75337329246186,3885.9423701052265,1548476.3907003282
-3867.24469533704,-7296.867674931013,2885.6502541510267,790.615550735484,-93.64857006586561,3854.2451307921324,1697434.324918223
-3722.249620469891,-7570.809960323623,2475.3573367364233,22.0,1.0,3917.9400502259805,1417995.5840087193
-3786.299762561152,-7327.974376464168,2638.7658379100453,1589.104488556552,-103.42896308301286,3868.711631681899,1654500.8749236863
-3743.1252095950563,-7332.193447486424,2791.7571024435542,1912.4809168776424,-99.52284494697467,4051.451088987665,1772465.7403859014
-3931.4508948284274,-7589.73422179105,2625.79354673195,1038.7148828742247,-100.6551063979336,3775.3556039094988,1587691.4073941638
-3688.363426044425,-7269.598779224039,2340.356958152163,922.6811507336481,-105.20919522820276,3812.021553414894,1435963.6530761758
-3767.220495743556,-7639.294794147934,2671.3307778457324,836.7496559214576,-105.5924871895113,3981.4206195848083,1600469.1798256505
-3642.3553098573548,-7439.917200835303,2342.487535944122,1271.7320662581265,-103.18860445707269,4023.0237529820647,1482097.0139654656
-3633.086188319527,-7429.674529346416,2556.8977948901243,740.2541208653545,-98.6370443748728,3947.983287210636,1532426.8152187564
-3875.2231439599313,-7401.168211901344,3019.2362027471563,535.8788009540294,-97.89195765500014,3705.5875743604056,1731080.0530932746
-3865.974768419897,-7300.15601404063,2561.099668025379,1384.001775992847,-105.54829580646167,3840.141163729111,1593785.007940998
-3584.5155237934587,-7357.009387121398,2349.1611028543657,1301.5027693877344,-96.81005469990849,3770.1996504923154,1475966.1409377586
-3735.7827244137998,-7597.6398322871955,2731.3389658509777,1070.426112860063,-96.22507580901977,3828.340702687492,1646285.883234092
-3822.4512327769426,-7573.844434592435,2841.116034310149,1298.4782017567786,-100.85103808777235,3637.037742693935,1714460.5362915709
-3822.9733109057292,-7258.6226450289905,2758.8615452424556,672.0673575943001,-106.40352417845632,3795.236913243941,1619327.1182246734
-3692.127715610433,-7625.267627364491,2384.709485061473,1245.7340001062664,-103.57906699673633,3892.121757294656,1493631.7985125298
-3677.9353221590422,-7328.357247600222,2558.1793876305646,930.4945882587784,-97.96616128712989,3924.8602754937506,1551164.05324799
-3761.503875090487,-7065.936122985566,2936.951531316394,1251.756535768634,-95.94985151988591,3453.257267519376,1749691.3831908018
-3692.584917349843,-7329.787218134095,2795.426710158762,1241.181783028608,-95.99951784054824,3544.878225284488,1681852.579553505
-3784.259015499632,-6721.0064516222765,2947.4108007935265,690.4484046967324,-100.57856887875427,3778.54522337298,1715845.6607162354
-3740.860572160022,-7027.172682480293,2775.718204379391,1556.7837561173726,-100.35801924353441,3709.908140415847,1712501.2012372853
-3834.1055019136834,-7271.064088039381,3027.4558743117973,1149.9270313710458,-101.07929905270245,3554.05111448589,1789321.236985317
-3696.3975024908773,-7245.181390229541,2951.8274757442477,1159.8588410988573,-102.47472471272371,3655.5109267344815,1757646.5088962321
-3611.9074970403444,-7292.015585249627,2986.7801390067452,1484.7941187509743,-97.24567107502125,3760.9275573560503,1812787.9354048234
-3649.4260943101913,-7336.199328472453,2746.5094107988916,1170.7338360663712,-98.7316518473238,3592.065968635522,1652698.0876412895
-4023.099714854822,-7505.263861105619,2742.2179458053815,1760.9059725276836,-93.66974333187497,3696.911998942248,1714385.6595808
-3553.671707301868,-7267.298005791785,3261.5499378318823,1090.6706706437797,-94.78188952087558,3831.10823419908,1914332.2003243323
-3635.902209015233,-7115.1924561181395,3044.4424076671894,1187.005882153387,-105.15100417586763,3604.7851860675164,1804437.413331332
-3773.9552044663055,-7081.83522344307,3032.2400486629313,1491.7577326454614,-103.75739269869553,3673.679444059342,1832319.0495072207
-3737.7831041631052,-6837.759653587105,2558.5801593460756,1207.048201073363,-90.43585583322434,3773.27772576054,1572563.070118879
-3744.5122266123276,-7224.610662412271,2744.1872622631263,1259.8495017846383,-95.63391456710244,3962.367354999755,1679210.7976798909
-3719.3292068006763,-7034.304448059463,3083.2264859847237,787.1143778631965,-95.50578662477058,3820.669590292682,1794812.2316363123
-3773.0180004214744,-7195.5293083404495,2897.9137923535177,1378.2547976296592,-98.49124211265845,3650.5247131277665,1752386.493895646
-3529.7797213419517,-7422.951814327973,2994.7466289840445,1955.6990763948636,-96.9959932107036,3613.077589892603,1856176.2374850567
-3612.9936291762115,-7132.6783419074945,3009.984740118355,1687.053577776962,-102.55790082140511,3774.8916719222757,1845680.7493257818
-3867.7342311411026,-6677.560893304378,3121.306408097162,1342.438645485919,-96.12608964292048,3579.580173850044,1858135.8176858716
-3622.7576903084605,-7183.942092392726,2771.352120274583,1754.4285103814564,-97.4822542196362,3723.919229212009,1730434.432572249
-3659.50257241301,-7257.995847075319,2789.1196486896943,1391.9340658659557,-95.31299980510771,3773.2111138673126,1705359.350606294
-3439.6133972515995,-7008.235279513263,3433.100039006258,1085.5297219612175,-91.75295650848118,3452.445688688611,1981267.281898119
-3660.0372676885886,-6790.475715254826,3036.5911767527796,1396.5676885973678,-99.25740693374922,3777.1748455975403,1830831.9023867417
-3725.6445350031245,-6942.312331809542,2564.401944206751,976.6031615048167,-96.79947191685936,3491.6135573853176,1538106.9865069888
-3567.7200760595438,-6971.586275853835,3062.8006021166957,653.1377618971882,-100.444904606291,3752.155698512664,1767935.3412867254
-3615.9234175477777,-6689.91597908724,3632.5437909369966,1494.5307894952493,-90.94215462196996,3643.852267427786,2132174.0977536025
-3551.840580508126,-7198.292265338681,3190.9181221458716,1639.392166830668,-100.21490180368272,3710.450083004853,1928014.4254230135
-3456.5133964018482,-7015.479155160785,2593.5916582837476,1130.6110692601878,-89.35399970173287,3654.235239961141,1576092.3553154403
-3594.016170492255,-7127.732567259215,3260.308690191533,1330.4385811905322,-102.71009653576367,3683.986674938319,1930649.2477298935
-3638.9381100367227,-6546.319528076576,3128.205663135211,1698.2225039919947,-98.5987589280924,3644.8428471070247,1900751.6969978176
-3661.4511126822695,-7046.320952227158,3075.0672654397963,1285.280373930622,-100.50282419735116,3661.1894640642504,1832553.359511958
-3636.009754005072,-7188.524504218111,3146.251066386424,859.408715351562,-93.66871388500999,3560.1134355674317,1820179.7755029236
-3664.1026469750273,-6805.623225717945,3374.995402170585,1445.2779965256466,-104.93521743194214,3744.017865328949,2003211.9453852382
-3432.931018661854,-6765.692514517199,3553.12472730956,1208.192323289959,-92.97296378286879,3599.2367195095776,2061443.9531010352
-3593.7594747976455,-6902.724842865888,2983.74341413768,507.04126230815075,-96.89080002049955,3586.6327588702707,1705676.731266297
-3545.5885010515253,-6849.74401960261,3395.9270137991225,1862.6245463233972,-98.17905537821478,3531.5116350370868,2044697.475009509
-3514.085455465954,-6979.254630957009,3128.8568802109876,1202.931914095406,-96.54255435188745,3636.224524429443,1850134.0669972047
-3637.161255887052,-7033.50686760647,3199.6042079328495,1830.5935116202584,-97.21875116849267,3597.528166577989,1946201.9843175153
-3540.9923370496103,-6960.1936451605125,3504.1882493004796,1537.3188555586428,-98.85101205180548,3623.3176525792196,2070634.2493664788
-3631.242591341054,-6859.501176688066,3087.6358641867837,1534.939722151926,-93.45375042533834,3600.8277207507613,1861218.2199268555
-3431.1335334744654,-6868.8108442450575,3473.2920477883126,1832.0586057160365,-95.20773499925727,3546.0176011357867,2081016.2910197035
-3558.198973098266,-6879.7338075915895,3349.4794587742904,1350.9497624017688,-91.50778316280754,3486.5814939698807,1967989.4811632626
-3411.7306400877983,-6557.487208334445,3246.962819113321,1443.481958574883,-99.24075095687098,3530.969258942571,1928959.5754773484
-3665.060758239986,-7048.783769755451,3042.7293102313292,808.286039072512,-105.47875392640877,3476.8901469552966,1759463.9521456654
-3513.6105838647436,-6809.890055005833,3443.746066277628,2183.867019566453,-94.29424000427262,3601.316882497274,2104316.376741183
-3534.1050955971523,-6833.939011668445,2924.7075471735347,1466.581400817203,-100.30355103367289,3627.502977809101,1774320.4920189944
-3443.67624100009,-6816.720181707707,3122.5397358154178,2248.4832470722313,-99.86149355284094,3589.8190450760835,1949591.2209652148
-3519.955420398407,-6737.099341514717,3256.206443468947,2086.9632941408736,-99.9880544274308,3555.944934454919,1998754.3738557287
-3406.2579928902405,-6495.627133395476,3208.606510397717,1239.683915328684,-97.46011576480258,3588.6799182419477,1892429.9769776098
-3393.303943794607,-6732.819125138292,3229.4618051785505,1512.579020416147,-93.80680635312928,3603.98900580011,1930368.3467318916
-3533.0240538668086,-6465.5684116844295,3351.407597199451,1193.4848886860882,-93.71701210549237,3538.9837766267187,1956782.2728303974
-3389.711737490518,-6676.7302978354455,2913.8584903898964,1377.9291439541616,-92.97936382033393,3432.2071048765606,1750641.970996058
-3569.7972552255605,-6686.46701165607,3412.048518552584,1434.014596006796,-94.44916845026404,3570.057219080413,2012197.6315294923
-3475.491453186897,-6908.55217446096,3441.2699875255917,1573.2242592548637,-90.88968037513833,3651.941521049185,2044322.1857044823
-3426.8718401572946,-6635.0664283252745,3437.2131257837227,2259.7542621893026,-93.36099001544206,3546.737638495351,2106320.4377054055
-3348.156529782061,-6745.734945961169,3484.2350104173524,1258.3618813706357,-93.68868539296591,3410.652610271016,2022641.224141916
-3491.6232475332217,-6858.357661001561,3340.330944289293,1697.6968863003572,-92.47835969067276,3465.3872214179983,1997086.0444221657
-3572.1457022058507,-6548.85000430551,3278.5828094079607,1753.5231384055837,-98.89944159998235,3541.014520714327,1976279.77610069
-3377.654729867868,-6268.426588594673,3271.747746722162,1605.0989298519094,-91.05555055360958,3299.471545579424,1946607.105942938
-3386.5112136707157,-6621.185386091058,3437.038647689394,1559.3035005336876,-96.70865343313596,3465.974152787035,2032185.9073193877
-3533.8572828480715,-6577.139662111067,3598.6219908639932,1276.9592590564346,-94.26887491808628,3433.8220246580663,2083222.1213505282
-3316.295893301589,-6902.7704163647995,3232.9477723225477,2172.3938419793017,-94.54843373360896,3532.552879661018,1994137.818246852
-3193.5635065142337,-6483.782078142137,3373.670633768302,1739.229650898738,-91.57033860563841,3653.245090642569,2028193.3898054364
-3481.186990836123,-6665.397185090095,3192.2333829133254,1241.079436632419,-97.08202538004619,3331.515291001632,1871126.77036317
-3321.193983455842,-6530.73573087945,3312.252088332593,1772.034209710146,-84.55095364569476,3338.1288262642074,1984888.0103201994
-3278.7398482536432,-6343.839627041758,3547.7151650309816,1300.3344554892153,-100.92697914948202,3558.00414296786,2066877.4291588047
-3247.6470407045977,-6598.937925333274,3588.5310674361854,1534.8104477719003,-85.17908540539261,3481.580502924248,2106328.1965300725
-3242.4331918693733,-6210.238630501725,3723.789639741521,1141.2001501662687,-95.18000602365508,3480.758106403834,2135449.8528582323
-3240.044861170006,-6712.7486817213485,3469.564364935213,1655.677088482935,-91.18456667594256,3588.34520239348,2064008.733796931
-3266.900947243105,-6787.7144622561145,3469.3356880951246,1513.5406235738033,-98.59396509062182,3626.2361974468945,2051400.1843254087
-3415.131534860823,-6181.669919258093,3522.9491453848286,1812.77985167716,-98.18145650424401,3311.619639651598,2093779.0876934738
-3481.9772439675316,-6613.420637661477,3709.622346490365,1102.0023988532819,-90.08249406125636,3448.9897688299093,2121906.746298494
-3396.3374255761105,-6591.539447856703,3289.2523495682017,1995.0041510743936,-89.93891940258817,3540.3445083108504,2005648.5508955354
-3244.3327119566843,-6493.949403981275,3342.9251883706334,1848.1169516775835,-83.04947567173826,3422.1904033894784,2012128.2095727206
-3287.2206971727837,-6269.412547516927,3293.335355599394,806.4977330079195,-98.75362341527864,3412.0220392928936,1883175.0833825038
-3099.9988232570377,-6314.39997321605,3407.5429879375893,1963.6848036125696,-96.15522050575508,3300.0778187480983,2050315.6492915135
-3376.461213344006,-6106.707868421894,3432.396411675016,1695.2630442578536,-90.65068028253617,3302.491702400327,2036470.930513925
-3378.843011412192,-6380.029314572884,3751.7856909007587,1641.439693586766,-84.22199694789877,3312.1992746109963,2190639.74259295
-3261.326066530944,-6482.929166744174,3994.765367437152,972.1289043041804,-91.74242879701191,3296.878961609462,2244207.5607968736
-3390.762365305268,-6543.201166576297,3503.9051412437816,1715.9815727597038,-99.58369380194921,3279.1987730336878,2072127.1280461957
-3371.2135318578303,-6560.904434652617,3652.1391435746687,1109.3850536393347,-89.58601037779736,3601.2508833195575,2101648.3301783483
-3390.769994708693,-6306.364652018825,3181.476601167305,2237.7042333954996,-91.60782655706508,3297.134383379569,1964526.6357852402
-3118.0820220817386,-6607.525312232777,3612.374845857726,1501.7520346417273,-92.68257782427054,3153.338293144734,2098525.331947351
-3317.4086295719544,-6419.504896580603,3694.6736206635487,1979.5662591356104,-90.58593965025949,3152.7551143782503,2187839.4992532157
-3345.081386754196,-6574.021315757165,3826.713027893603,1290.916505014107,-91.60168003680738,3428.7401936536176,2198435.325364296
-3371.140098750307,-6334.689072660116,3679.239921160454,1143.7618756816369,-93.72323644854426,3184.9740474327878,2098342.8579198006
-3266.0486420182306,-6672.239917402339,3210.1137863444583,1584.5441144355273,-83.07398735421472,3302.2498297049497,1912955.9563528146
-3304.227268816868,-6253.570955913577,3482.2148906502243,1475.663922757498,-79.03305501906856,3305.434005218048,2039236.8229032264
-3280.68815490307,-6308.080558010423,3377.062170055351,1237.6804645195084,-82.55267026992527,3237.631787565347,1959348.9842063093
-3275.405706958335,-6212.495617876999,3910.5068867522473,1806.9190828959872,-91.89213866888838,3541.828295089556,2298425.394036249
-3215.773539841113,-6498.191959093327,3467.079351507663,1263.5869996621034,-81.95236718040888,3402.042354810743,2014737.9926483128
-3396.497763679918,-5812.740681648563,3741.760077285928,2036.1176606511408,-91.02345273075059,3204.325285334349,2221004.024607183
-3310.8040369010296,-6192.193893602104,3793.7271166305172,1839.649227974071,-87.25766987184544,3289.9018704778723,2230755.3610199145
-3196.8783541063553,-6124.327653108889,3271.966489442355,1826.5657557692537,-101.49793043113229,3172.6973014461564,1962873.9424349193
-3447.6360856415695,-6323.911783591695,3641.6117741506746,1760.3710175364192,-89.06348832959677,3378.608472760423,2150888.562692687
-3187.700614530626,-6434.662360657786,3993.5200187569126,2008.596279279376,-96.1316717136153,3332.7117431979696,2349141.634843655
-3325.360919007492,-6119.788821270242,3779.0670010285426,1486.9965337057229,-88.9153096635772,3259.631266933587,2186811.577935391
-3128.8429708588646,-6562.32846999683,3598.3137053969713,2223.050222490257,-90.2295122968488,3394.5741231799475,2175789.251098918
-3227.1603544050645,-6339.82806428252,4081.957605128523,1185.4110098826573,-87.21991798563768,3380.5334338185085,2313647.1674402445
-3469.501821017548,-6516.058426301763,3366.9991750886693,1808.1354166074877,-86.17261330618142,3319.473290061792,2014957.822972964
-3100.675958510661,-6227.772982823598,3938.474932887662,2177.717932180843,-87.3084278090733,3070.1480672595067,2325887.6302601174
-3356.82921076378,-6177.815112061385,4131.840069680887,1516.1114335533434,-83.66939984065031,3311.6582099829634,2368574.347346708
-3402.8887742799593,-5910.298281751228,3804.16560957555,1869.0992149663277,-94.15997805816629,3202.340944864258,2235180.7044421867
-3149.199229097419,-6388.559414401639,3932.9924161089257,2219.3582488936318,-97.13784182424277,3245.381431974386,2335697.4008286702
-3216.071779784439,-6160.148747345321,3689.9898404183837,1854.7481583536614,-89.2661221926092,3227.090014649239,2177339.1982140252
-3229.120223008362,-6504.5302788570225,3866.5202940508048,2004.3844901824618,-88.51968093856485,3317.192439215724,2284279.797821082
-3041.3462955963955,-6005.962473866322,3865.952501917698,1535.5573255555473,-90.73261005829205,3170.232231814895,2230930.6560530863
-3219.1895484896922,-6171.126717867739,4041.8001119318396,1361.7567583112518,-92.28692400871917,3230.8569617872113,2304107.977193537
-3446.3190891842905,-6060.842565869103,3899.4197634874963,1714.1861235097688,-85.06682682023246,3052.014438760694,2259449.5611555153
-3230.927629336072,-5831.332375078577,3958.389146800608,2198.033033927008,-86.9242071318774,3286.9122556510765,2349613.2454257375
-3195.27490117174,-6083.752298034073,3983.433747942343,2077.9128290158815,-81.77265221729067,3278.4366747027416,2349122.7510596495
-3232.2526926206597,-6169.568834682528,3869.0202535656854,1685.253443894767,-84.6395086388245,3302.89227131451,2253671.766509504
-3018.76021510354,-5848.140809181322,3991.8055793721364,1805.4697846325403,-86.319104010062,3320.5864780663865,2328731.4058509106
-3085.223941777801,-5948.287813348567,3960.615525020036,1982.4412207971868,-86.83857935749411,3282.3472830862274,2328684.5775405895
-3130.4641227274315,-6384.899831547468,4177.298871083123,1472.9452887567404,-86.24050064399016,3250.265773765433,2383463.8508401746
-3152.7775959167066,-6095.369341915919,3912.8907444862207,1893.6492779519203,-86.05453982913974,3419.986594905178,2302479.916483023
-3160.577681447565,-6045.904303479213,3855.800651105189,2033.8187598287518,-80.3090522124193,3104.490461533008,2272290.006636921
-3226.0416033093893,-5800.905338972776,4092.026041985387,1810.0975161564702,-94.19535554852425,3177.458480686093,2372235.916007321
-2973.7550990573736,-5745.615001255138,3492.814870564005,2185.4911663174394,-102.11539806434854,3131.8192423499468,2108040.1219030535
-3425.295804677811,-6226.494130972365,4061.972807930296,2144.4016128497597,-85.85392712686966,3124.0849730677082,2386972.261967878
-3062.957918434143,-6191.145257072922,3934.506078963653,1438.3443500579738,-89.9590378645826,3210.323312723907,2257062.6202816702
-3066.5229871536308,-6289.491904363186,4166.788709120452,2041.9211593992795,-82.61783769930975,3257.3127134794818,2435684.53987754
-3006.294898471262,-6340.901199537286,4022.1080356797556,1687.180749052517,-89.38016431317831,2874.1681806029387,2308600.7101463294
-3064.2707815410404,-5918.62963118858,4004.2123163705733,2028.0175602525271,-71.0050869278971,3153.6170310877797,2348674.419529954
-3142.6944142824404,-6080.921787358986,3916.51878656178,1958.3217826776063,-91.53876750180926,3242.551602331008,2301923.6705740797
-3133.5387018103283,-6046.282155072206,4120.1694725341085,2055.622988965202,-83.36983883663748,3075.2792943832123,2405196.1136860484
-3133.4329237818592,-6043.5100947552155,4381.559870898054,1800.8908422514917,-89.27864616674691,3025.29220433536,2507925.124101983
-3232.70852716687,-6128.173898354832,3948.6430236702568,2352.8475269426876,-91.80529116631237,3150.815347718397,2352733.869291093
-3118.8924572618153,-5864.051085342958,3972.1548838739873,1371.2378862515907,-78.98961161809267,3239.6821962038553,2271391.0546407187
-3004.602660833035,-5522.003412666148,3905.8008043608365,1860.014057738259,-82.94522037346914,3165.210252029543,2284166.1694952855
-3224.45145501661,-5910.946108023728,3972.1122161893013,1873.7311473454554,-80.88326324365545,3190.9399490063024,2319063.5182022913
-3003.8112968945256,-6107.036081743872,3842.272293169728,2080.1929495884224,-89.50077180564755,3143.1511336484787,2271971.3446076578
-2991.805375079676,-5884.539729811924,3868.9806168917316,1370.4909589566291,-93.58113343287818,2898.462702476868,2202633.823968163
-2909.0218233791807,-5908.767518534949,4083.3216139528786,2202.041964065991,-76.26004284442863,3049.789232558112,2400478.3212759327
-2953.6875010086205,-5930.352896853441,4582.928307791146,1159.076342864486,-93.33135924613374,3104.961775129996,2548689.603194298
-3063.2065878025614,-5739.282810897369,3903.3361031431,1749.7571515445488,-86.09362210337693,3120.1777480810892,2269150.896912593
-2790.1439775645745,-6321.177858510608,3878.0579406050356,2119.580203735563,-82.73928013318643,3251.5585209045466,2298752.1105096904
-3123.656726378065,-5712.335206110374,4066.10558475398,1787.767283502069,-85.49991584859961,3127.3719400610003,2354752.2955836398
-3071.4888359720117,-5564.349911589928,4142.776002721653,2014.3356284232284,-84.23212067126447,2937.091905225257,2406575.9215520374
-3011.0113387759975,-5710.817958861802,4073.15407166106,2144.293982369151,-97.87590395118224,3105.2023717836105,2392835.472341462
-3077.4640486080752,-5876.000855200124,4503.2233935035565,2411.837675238728,-97.24998702240468,3102.3411221650185,2634094.8747620936
-3044.721837313204,-5961.434587139984,4425.676985256291,2321.7894966894514,-83.11176284637669,3051.2941719671285,2583571.2960495306
-2865.7282586887636,-5727.398029002029,4062.0444960302434,1908.8915419139694,-80.81069088078576,3048.0544651221917,2360859.456359364
-3138.9782215528176,-5707.192866753818,4142.766954359035,2006.9110393311926,-88.43921182523036,3195.6298626518296,2418420.5443903273
-2936.361031119463,-5957.387344147961,4087.765505276439,2265.639178730916,-80.442449837773,3080.553623218298,2410483.6442351234
-3001.9560881434995,-6076.074201456966,4514.982140484886,2238.463851530252,-82.23923666246495,3109.172480026365,2622525.8308853847
-2984.0103089576364,-5462.143553373647,4072.481219862389,1537.2342381456585,-86.41285771181742,3217.48643780342,2337981.9380194186
-2871.1354719434617,-5848.49612554866,4348.915951824477,1750.1651365377054,-79.00240197354898,2975.827918449447,2484532.1518501234
-2820.1735467840576,-5938.726230821778,4133.05502520079,2627.297380066194,-93.9226593822091,3123.0800289915724,2471475.070448365
-2974.76064034982,-5509.183732863112,4452.839114345298,2436.046609251607,-82.71879456132424,3172.1936708035087,2615670.22026957
-3115.7523257158455,-5512.026839392623,4621.8573224704005,1666.454617280302,-83.77724655158035,2994.4748495023673,2614313.544697928
-3052.265325984473,-6166.625604387002,4135.702619465917,1857.6467219093104,-95.35260713252644,3174.623313576709,2397863.5868274295
-3136.7980861567544,-5406.9196808947945,4337.6477980340605,1881.653549514134,-88.7669406512584,2987.0513288994534,2493597.1365718017
-3165.169786470804,-5709.878328870444,4135.569169228623,2206.1826764042103,-89.9795053647419,2966.6470835253594,2423290.879316446
-2697.4710327816956,-5678.344294525108,4538.0266322059,2158.7858851978494,-86.50125520508242,2773.3244697270284,2610233.102627145
-2837.0351976576667,-5895.534554283468,4568.943992935172,2044.9402506974718,-92.69254498810155,2856.5690563650796,2617955.9486684245
-2767.6157039633995,-5914.299178959662,4447.691439849884,2196.839980435973,-86.0053836460218,3021.1238072910287,2580711.1726457034
-2918.054655127552,-5629.186622145631,3983.7276581544097,1950.455647488558,-84.73089184234307,2871.0811196129453,2317229.4303793684
-2953.5023261326255,-5507.919290713698,4411.08233324414,2069.437485855748,-82.33778261704337,2987.7142151708863,2548911.9790271516
-2970.6361209894258,-5739.317291911166,4560.42966868875,2146.5765560550312,-92.25860666916293,3104.818598951866,2636620.83425537
-2963.5384601724113,-5606.379063402294,4447.783173814713,1552.5533908041612,-95.8140772945009,2859.455458950125,2508933.577429359
-2839.6799256246654,-5834.843020419543,4274.224314041534,1666.5701504004974,-88.0894792783997,3028.533713099792,2441496.6626867997
-2766.827248378806,-5530.606148005391,4453.887342991071,2219.2553941913698,-90.27912073975563,3036.42050737383,2587698.0691389926
-2995.539021119583,-5494.874413632399,4734.022381253497,2531.445821935824,-90.64025798349817,2915.407874588068,2752993.31085601
-2935.147577202215,-5281.771448188274,4616.375211648881,1681.2685838937634,-76.65745159616885,2929.4544473847286,2610350.5208370485
-2867.9077587346105,-5429.507974975255,4266.118055631237,1748.3506642106074,-86.92946990005001,2983.5783522385127,2444303.265800819
-2791.841436969524,-5408.377915565279,4118.230828703136,1818.5741584471812,-77.34318294777715,2982.6770112785593,2377393.150067534
-2849.893076119647,-5759.785351873156,4501.282187045091,1880.0039607991052,-81.8761845533535,3160.601658726047,2583143.9950456535
-2844.509464227984,-5794.403569238125,4477.462198608839,2012.152145655596,-84.53771694759502,2822.575890831131,2567468.444718148
-2943.0966044461356,-5584.151063158104,4242.78514451485,2150.814347770545,-81.12592775960654,3107.9351248458606,2478737.8250451367
-2972.3521136587306,-5408.431567745263,4647.850011746726,1834.744372123193,-82.18856612120267,2646.7931330785195,2627007.3897338617
-2780.803198612005,-5605.827028951697,4435.70082291745,1914.1080112853708,-85.40260634693496,2850.3798998030284,2538613.639688357
-2917.668811036674,-5623.339050237554,4505.1939975336845,2268.0206993776223,-81.53086408999458,2927.7292599915495,2612565.003476668
-2768.8827443002197,-5374.991012625975,3928.204115398729,2626.1533601565106,-84.68110319392468,2911.318957493801,2359648.8893051324
-2794.0818658343883,-5692.035287882939,4538.207091549465,2796.388594339468,-82.663614605077,2916.8390455987114,2681218.185476286
-2709.8464650161436,-5202.302813934162,4540.5556885238,1928.503736058196,-81.40471083379855,2970.308943067222,2599412.3024978195
-2936.9371884246752,-5106.405034269233,4481.141025300249,2420.0830292206447,-76.28288448256203,2934.2011929837126,2617255.3736408283
-2803.7222430126285,-5587.261397325024,4390.226647272577,2386.94443634101,-82.43295995063264,2855.5429869060918,2563458.7607445847
-2823.9684512002227,-5483.146589167567,4471.346047226248,1892.7715848099774,-87.24626641164889,3103.4502598465215,2567233.973839976
-2939.584558811599,-5616.404604797825,4757.417164967069,2440.14791213305,-86.39396536132962,2785.843411893621,2748808.768850639
-2744.415112722592,-5386.225680246452,4810.455385047426,2301.017644252098,-83.86270008409447,2900.1681154459484,2767680.018282681
-2870.796140075017,-5573.402345995634,4456.033183291265,2430.437492135973,-85.37922496147488,2880.5245676316636,2601985.5788517906
327.0,3270.0,3270.0,2813.491842511544,-92.88485624871228,-327.0,1907557.791366298
-2880.561374898718,-5433.257204236211,4645.74037182193,2248.71038710477,-84.61371690608853,2773.5473214029253,2673638.9583706385
-2978.439462974245,-5434.404173395046,4667.932599910986,2188.2497174927194,-88.51986214537544,2874.0852299299004,2683703.4711362915
-2498.841988858311,-5327.168840769196,4752.717878968819,2352.3814885449283,-91.7757292452863,2845.830624127851,2741391.1552369106
-2755.283712788737,-5404.940114292045,4640.002854693902,2429.6932979906032,-86.70047985054137,2887.810239920089,2694659.2918073847
-2742.855392556834,-5576.907949150879,4806.5042158203405,2463.1764484958785,-84.71723915371112,2813.0138722405363,2777124.187832243
-2667.178929010913,-5558.841801952921,4712.8463349308995,2424.851763443286,-78.00927275961675,2756.236250764107,2723673.024301318
-2750.110999383532,-5194.539058380318,4449.5629333444485,2820.6841116914156,-81.2722740426684,2904.25406122687,2639845.0486962222
-2812.959791026741,-5531.04982762769,4195.771598622038,2146.037400873445,-80.30770807908718,2965.07386640753,2447745.4418283855
-2739.5367865917524,-5205.802511547783,4595.140636572701,2035.0706064223941,-80.760692385904,2800.747307998195,2628872.364112588
-2747.442887432845,-5335.366880170798,4808.675890030924,2142.5156024480957,-80.59761199016144,2691.360417040616,2740616.357401554
-2899.4747484278387,-5182.483323544982,4713.139892898217,2156.1245888367225,-86.60592043158982,2813.6666700175665,2700660.9931087424
-2746.847472068159,-5307.665402129207,4779.928363677623,2058.208753798302,-93.24437692048078,2872.2734805852197,2726921.322831421
-2762.7530333652953,-5612.217924456919,4655.145012119349,1970.2033802391622,-74.66249283606489,2668.554661863195,2644841.1259846706
-2807.366352720629,-5054.33810059808,4960.797020674875,2220.8431514979497,-74.60960442576805,3034.6099835944115,2842312.535790701
-2729.3852352036065,-5049.607832804613,4736.179917338686,2111.2218503190606,-77.09377601678072,2627.1194754591215,2698686.0038414584
-2724.991271985475,-5151.649144420133,4850.041848461034,1981.1463456989948,-79.05247014177883,2747.530333217457,2748395.704249454
-2641.194416185864,-5240.304351492542,4654.308526399753,2378.6710465199444,-78.47517150665905,2862.391233150124,2695829.031584154
-2838.5030990609825,-5038.825508930047,4835.049607703731,2107.454368263622,-83.91264578441498,2748.8827652367727,2753846.1460469756
-2603.527599136627,-5305.8673009737695,4504.810603239802,2140.1941742607164,-85.76387868529766,2871.6446935599847,2597548.02040794
-2804.540359809037,-5427.254144832639,4892.849504197637,2191.555640397989,-88.65763222627012,2761.4965363511187,2790896.915729445
-2789.1578223335696,-5335.626197230475,4977.588463303737,2324.022693728492,-83.19507260076335,2791.1898360630266,2848210.0535969324
-2715.7091115174458,-5567.910483744099,4869.772605316567,2353.34624174476,-67.14584303630258,2668.867804117725,2790591.4848690396
-2547.2772683371118,-5325.463560902045,4591.356719885659,2207.3025337851022,-83.21242755500504,2694.334535731505,2638626.962978579
-2590.8807324060813,-4947.804542445687,4804.844249636293,2960.1445109846363,-78.55545510005437,2706.315324617434,2822118.2250711615
